p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
8.712570059818474e-8	0.40582037384255054	0.32	0.241	0.00237243282728857	4	DCAF11
8.868766007064223e-8	0.241720543879981	0.499	0.398	0.00241496498372358	4	ENSG00000291207
9.578214131357665e-8	0.3875446253811068	0.403	0.323	0.00260814770796869	4	DUS1L
9.91962792527232e-8	0.21828595550989688	0.561	0.459	0.00270111468405165	4	ENSG00000291203
1.0037905769224109e-7	0.2382743992491977	0.544	0.461	0.00273332174095972	4	UCP2
1.0130900997479037e-7	0.3531630524691616	0.461	0.391	0.00275864434161354	4	HNRNPH2
1.029663555912756e-7	0.25074488444763815	0.487	0.391	0.00280377386275043	4	G2E3
1.0852582045028089e-7	0.3655241140958858	0.253	0.179	0.00295515809086114	4	ZNF567
1.1182439378372169e-7	0.22098174191906128	0.305	0.223	0.00304497824273074	4	INVS
1.1214340539493725e-7	0.4159283085463199	0.32	0.243	0.00305366492890414	4	ZNF512
1.1401882940559817e-7	0.2732913556151578	0.501	0.421	0.00310473272471443	4	FBXL17
1.1484163990020897e-7	0.3826904188932747	0.306	0.23	0.00312713785448268	4	ZNF43
1.1563839124984713e-7	0.2896810196651646	0.522	0.438	0.00314883339373333	4	SRP9
1.1596906853355093e-7	0.3551488676696526	0.319	0.239	0.00315783773616859	4	ZNF761
1.1966868099251037e-7	0.12424398325520136	0.939	0.85	0.00325857818342605	4	FXYD5
1.2146044574028237e-7	0.14903075983310551	0.549	0.44	0.00330736793750788	4	MARCHF8
1.219945355420385e-7	0.2745788955827142	0.404	0.327	0.0033219112028097	4	TAF9
1.2352915295253012e-7	0.29699925280862083	0.512	0.421	0.00336369883489739	4	PPWD1
1.283830367193687e-7	0.3623397466941469	0.285	0.211	0.0034958700898684	4	RBM14
1.329988451747344e-7	0.2918446378112909	0.436	0.344	0.00362155855410801	4	ZZZ3
1.36611388221912e-7	0.20760148402585996	0.543	0.439	0.00371992810128266	4	NBAS
1.3957137318903266e-7	0.12812908681699064	0.734	0.624	0.00380052849193735	4	TNKS
1.4377209891966606e-7	0.2440933272724366	0.353	0.267	0.0039149142535825	4	ORC3
1.4688534367953272e-7	0.46229905635204127	0.303	0.233	0.00399968790839367	4	URM1
1.4758349966223737e-7	0.33549231534484447	0.473	0.385	0.00401869869580272	4	EXOSC10
1.4965120412980745e-7	0.22473507972413576	0.535	0.438	0.00407500228845465	4	ATG14
1.544793052385398e-7	0.3934544299748559	0.303	0.227	0.00420647148164543	4	FCF1
1.569727797349993e-7	0.19267311949857885	0.724	0.634	0.00427436879218403	4	UBE2I
1.635882223307573e-7	0.3740873059968799	0.273	0.198	0.00445450729406652	4	NMRK1
1.663305532482918e-7	0.16578781744741922	0.84	0.782	0.00452918096495098	4	GGNBP2
1.729553124186306e-7	0.26900164739348786	0.631	0.537	0.00470957315715931	4	UQCRFS1
1.729863308647825e-7	0.2729109849312105	0.596	0.503	0.00471041778944802	4	ATP5PD
1.752017348072077e-7	0.34189898416041453	0.367	0.287	0.00477074323880026	4	DCUN1D5
1.7554234100449125e-7	0.2814740639211304	0.338	0.257	0.00478001794555229	4	KLHL6
1.997065603941561e-7	0.2773605761983288	0.547	0.462	0.00543800963953287	4	RABAC1
2.0407495052483425e-7	0.28579053651788044	0.515	0.433	0.00555696090279123	4	RPS27L
2.040791405091487e-7	0.4349706946187595	0.318	0.246	0.00555707499606411	4	PPID
2.0733544586620434e-7	0.38961226260872417	0.256	0.184	0.00564574419093674	4	DNAJC27
2.139201596519357e-7	0.3757968346877016	0.301	0.225	0.0058250459473222	4	EXOSC6
2.1594512488056417e-7	0.30652531925190996	0.444	0.361	0.00588018575049776	4	SNX4
2.270807216593418e-7	0.4067926311671757	0.394	0.321	0.00618340805078387	4	DDT
2.276051478307068e-7	0.2305003807187096	0.259	0.183	0.00619768817543014	4	SHLD1
2.3345976378443042e-7	0.2271164126055463	0.578	0.494	0.00635710936785004	4	ZBTB11
2.341241698497025e-7	0.34641407332405916	0.395	0.308	0.00637520114500739	4	SLC4A1AP
2.3837511048988065e-7	0.40702005156068544	0.308	0.238	0.00649095425863945	4	CLN5
2.486759226909201e-7	0.3868075170807479	0.277	0.204	0.00677144537487375	4	PNPT1
2.5124928008032113e-7	0.27513579507317276	0.497	0.417	0.00684151789658714	4	CCNL2
2.569508580311476e-7	0.31382641518634036	0.391	0.309	0.00699677186418814	4	TAP2
2.575657841107899e-7	0.11927345967342706	0.969	0.898	0.0070135163013368	4	PPIA
2.584246116445119e-7	0.3703892640078104	0.273	0.202	0.00703690217508005	4	LARS2
2.595494560047213e-7	0.23008009299758697	0.589	0.485	0.00706753168700856	4	DDX27
2.611598119934346e-7	0.20514060667739056	0.658	0.572	0.00711138168058122	4	NUP54
2.813989914481086e-7	0.3216087295646225	0.444	0.365	0.00766249453713199	4	NDUFV1
2.820916386495908e-7	0.31364816076136137	0.378	0.297	0.00768135532042835	4	ZNF280D
2.836137944176251e-7	0.3239492383525875	0.391	0.314	0.00772280362199193	4	MSH3
2.885166855362777e-7	0.17764164375785596	0.484	0.384	0.00785630934715284	4	YIPF5
2.895883674688067e-7	0.3637295590497569	0.348	0.269	0.0078854912461756	4	CUL4B
2.954806939695542e-7	0.4608759253895258	0.269	0.201	0.00804593929679096	4	RRP8
3.039509141321556e-7	0.14556404649718213	0.665	0.569	0.00827658339181859	4	PTGER4
3.092152429618371e-7	0.24369713838116103	0.413	0.319	0.00841993106585082	4	CNOT10
3.148938321266567e-7	0.19690403930570444	0.527	0.432	0.00857455904880886	4	ZNF430
3.217938474598963e-7	0.1983155020867683	0.728	0.652	0.00876244646633297	4	RBM8A
3.316158138362874e-7	0.17044118946902276	0.305	0.219	0.0090298986107621	4	STAMBPL1
3.34487894675781e-7	0.1453835866835007	0.351	0.26	0.00910810537202151	4	DDX10
3.394638071297185e-7	0.3324042520237369	0.256	0.184	0.00924359946814223	4	PRMT3
3.402856810767468e-7	0.30805549480488725	0.315	0.238	0.00926597909571981	4	WDR74
3.4142458816285465e-7	0.2791638184024452	0.373	0.283	0.00929699153567453	4	SMARCAD1
3.513986253653932e-7	0.29400276637888145	0.394	0.313	0.00956858456869965	4	PNO1
3.613394527054991e-7	0.374779618982356	0.264	0.193	0.00983927329717073	4	RPP38
3.61710081925116e-7	0.36020788985596297	0.409	0.334	0.0098493655308209	4	GRPEL1
3.7550812833288113e-7	0.3283021475053314	0.362	0.285	0.01022508633450435	4	PIGG
3.8500599052383905e-7	0.3828171712406615	0.465	0.397	0.01048371312196413	4	CCDC85B
3.8805656518855634e-7	0.22559804016815752	0.398	0.308	0.01056678027008438	4	RANGAP1
4.1288396129930385e-7	0.3862438373973576	0.296	0.223	0.01124283026618004	4	FKBP3
4.2466653878893913e-7	0.15150008921368097	0.699	0.605	0.01156366985122281	4	ASCC3
4.2762719682922955e-7	0.37427226439709593	0.392	0.316	0.01164428856965992	4	GADD45GIP1
4.333346572756795e-7	0.2326629177671337	0.503	0.415	0.01179970271761675	4	MIGA1
4.373637306817217e-7	0.2046420926071838	0.776	0.703	0.01190941438646328	4	PPM1B
4.454265684849571e-7	0.3346940923788644	0.275	0.202	0.01212896545984538	4	TRIM37
4.561859999231463e-7	0.1135886425382957	0.758	0.652	0.01242194477790727	4	RFC1
4.593405992555838e-7	0.25713517047055345	0.409	0.327	0.01250784451772954	4	CEPT1
4.6563715288140043e-7	0.17639438769177912	0.554	0.455	0.01267929967296053	4	KLHL28
4.818491997270832e-7	0.12912594035685632	0.911	0.838	0.01312075370856847	4	KLF3
4.995048529787332e-7	0.37063677608964873	0.313	0.24	0.0136015171466109	4	ABHD14B
5.074660735436469e-7	0.4234592777650279	0.272	0.201	0.0138183011825935	4	KLHL7
5.100492938325993e-7	0.24353200404482955	0.416	0.327	0.01388864227106167	4	ANGEL2
5.171671864557508e-7	0.15786203623034512	0.773	0.697	0.01408246248719009	4	SNU13
5.246691884020535e-7	0.1573712695354843	0.896	0.812	0.01428674200018791	4	PTGES3
5.454929784957581e-7	0.12267123871664952	0.869	0.792	0.01485377380443949	4	AKAP9
5.533634291075526e-7	0.2909802557699106	0.288	0.214	0.01506808617459865	4	MTERF1
5.554853803161573e-7	0.247805332372667	0.558	0.47	0.01512586690600896	4	PSMD6
5.779285053978408e-7	0.3835037800609937	0.289	0.219	0.0157369932019832	4	AAR2
5.866620281872056e-7	0.26015401684027833	0.565	0.489	0.0159748070275376	4	NASP
5.98687046359357e-7	0.20853931112599117	0.577	0.491	0.01630224827236529	4	SUZ12
6.048769430656539e-7	0.2672542079150939	0.415	0.333	0.01647079915967775	4	RAB11FIP4
6.209256492265644e-7	0.37788834137610094	0.408	0.339	0.01690780542843934	4	LSM3
6.252643765563542e-7	0.3495540952741436	0.312	0.236	0.01702594897362952	4	AMN1
6.661180020339884e-7	0.5019517778222025	0.258	0.194	0.0181383931953855	4	PALS1
6.946858839654751e-7	0.15145796573748904	0.895	0.838	0.01891629662037988	4	ILF3
6.962495832663103e-7	0.18485852153274973	0.401	0.31	0.01895887615234163	4	MYO9A
6.974938042777096e-7	0.2992091807748938	0.404	0.328	0.01899275629048203	4	RPS19BP1
7.256109659800946e-7	0.24290446154135387	0.596	0.514	0.01975838660363797	4	LSM8
7.315471612320976e-7	0.2470264898205139	0.431	0.346	0.01992002920035001	4	LY75
7.763813506517858e-7	0.2657238136271255	0.463	0.381	0.02114086417824812	4	COPS8
7.815824575871532e-7	0.2010372256722004	0.393	0.3	0.021282490320098182	4	ABCA5
7.908076736029422e-7	0.2062373919945737	0.346	0.262	0.02153369295220811	4	FBXO22
7.931532027793109e-7	0.16892209678650028	0.701	0.615	0.02159756171168063	4	HSPD1
8.035520946135485e-7	0.15162360700657251	0.813	0.73	0.02188072353632692	4	GLG1
8.41152217652456e-7	0.4523099208964494	0.265	0.201	0.02290457488667638	4	MFNG
8.529460701419969e-7	0.3916923951550868	0.251	0.185	0.02322572148996657	4	TMEM267
8.552731963147831e-7	0.3141802040144124	0.393	0.312	0.02328908913565154	4	TDP1
8.657677375773489e-7	0.29557166749855845	0.355	0.282	0.02357485549423121	4	USP3-AS1
9.009126343049044e-7	0.11898429970766888	0.261	0.185	0.02453185103212254	4	APOLD1
9.658936617907937e-7	0.36510133577578663	0.312	0.242	0.02630128441056331	4	DNMT3A
9.683872559544864e-7	0.3445925671224426	0.266	0.197	0.02636918497964066	4	DDX55
1.0294258882319656e-6	0.16484848910082822	0.589	0.504	0.02803126693655642	4	SENP7
1.040047846306443e-6	0.4667379362043069	0.272	0.21	0.02832050285492444	4	SLC25A39
1.0458258891999917e-6	0.2986826023672162	0.34	0.264	0.02847783896291577	4	MITD1
1.0633183272884797e-6	0.18900789831493697	0.72	0.632	0.02895415805206529	4	ZNF131
1.0785152251703002e-6	0.32258670138620926	0.425	0.35	0.02936796958138727	4	RAE1
1.0820139511725648e-6	0.14343814078720118	0.887	0.828	0.02946323989042894	4	SKP1
1.161710281206063e-6	0.21189486138263805	0.689	0.615	0.03163337095724109	4	PSMD7
1.2227735223325638e-6	0.27111278002484585	0.576	0.507	0.03329612301311571	4	SNRNP70
1.2503992296031986e-6	0.3692245060792678	0.282	0.215	0.0340483710220951	4	CCDC25
1.277563868020992e-6	0.3680999519523151	0.411	0.344	0.03478806412621161	4	POLR1F
1.2860128579840918e-6	0.1716581638063006	0.258	0.185	0.03501813012290682	4	IFT80
1.2984759417302487e-6	0.116571549461403	0.687	0.596	0.03535749989331467	4	ASXL1
1.369247733944894e-6	0.23760112666437955	0.572	0.502	0.03728461579531946	4	ANP32E
1.4019587038865994e-6	0.23605164564712025	0.493	0.414	0.0381753355068321	4	DARS1
1.769740165732062e-6	0.24562006661642288	0.568	0.487	0.04819002471288405	4	C1D
1.7715815649388697e-6	0.18570183743396995	0.705	0.631	0.04824016601328542	4	KDM3A
1.786162524094997e-6	0.43395974566802	0.317	0.252	0.04863720553110676	4	CGRRF1
0	4.770667440580082	0.943	0.073	0	5	GNLY
0	6.193881363020543	0.854	0.023	0	5	KLRF1
0	4.432053409990021	0.857	0.059	0	5	GZMB
0	3.7995888539428297	0.921	0.165	0	5	KLRD1
0	3.49767490841127	0.797	0.087	0	5	C1orf21
0	4.63106068448274	0.764	0.056	0	5	S1PR5
0	3.8406657564471622	0.872	0.171	0	5	NKG7
0	3.7438526465635222	0.834	0.14	0	5	CST7
0	3.880452982225189	0.778	0.093	0	5	GZMA
0	3.5376432710605448	0.839	0.155	0	5	NCALD
0	2.6660402017950413	0.843	0.186	0	5	KLRK1
0	4.288393239730367	0.707	0.052	0	5	FGFBP2
0	4.4293633701881054	0.713	0.062	0	5	PRF1
0	2.50158930836387	0.761	0.117	0	5	KLRB1
0	3.769347832411256	0.759	0.119	0	5	ZBTB16
0	4.443718988643229	0.727	0.095	0	5	SPON2
0	3.422997297323598	0.817	0.189	0	5	CTSW
0	3.317663488784627	0.911	0.289	0	5	YES1
0	3.476041892640694	0.978	0.358	0	5	MCTP2
0	2.437649411364256	0.782	0.175	0	5	CCL5
0	3.580480921209567	0.741	0.136	0	5	CEP78
0	2.7389348771474755	0.688	0.091	0	5	FCGR3A
0	2.652872702345097	0.83	0.236	0	5	PYHIN1
0	3.669319141760279	0.681	0.092	0	5	SLAMF7
0	3.1352523704072364	0.727	0.138	0	5	SLA2
0	7.511399903640658	0.596	0.008	0	5	SH2D1B
0	2.519761466244094	0.896	0.317	0	5	TGFBR3
0	4.603036171758582	0.619	0.056	0	5	CCL4
0	4.322421347290823	0.611	0.049	0	5	IL18RAP
0	3.307268383297084	0.69	0.136	0	5	IL2RB
0	3.176530656812031	0.603	0.058	0	5	GZMH
0	2.5832632010202907	0.728	0.185	0	5	SAMD3
0	2.9834005395755883	0.787	0.247	0	5	SLC15A4
0	4.295502353303663	0.584	0.062	0	5	TTC38
0	6.331444786487267	0.532	0.013	0	5	NCAM1
0	3.4868529874415017	0.557	0.04	0	5	TRDC
0	6.920646490701053	0.524	0.012	0	5	BNC2
0	3.031680156945502	0.629	0.119	0	5	MYBL1
0	3.87041958994776	0.571	0.063	0	5	RGS3
0	4.055811976216623	0.597	0.095	0	5	GPR141
0	5.073733824946938	0.524	0.027	0	5	DTHD1
0	3.5054625457088293	0.56	0.074	0	5	MATK
0	3.127465373620602	0.571	0.09	0	5	PPP2R2B
0	3.18398412477436	0.548	0.076	0	5	TBX21
0	2.905768918112953	0.963	0.5	0	5	SYNE1
0	3.206787945259377	0.502	0.052	0	5	KLRC3
0	4.231650002949573	0.476	0.029	0	5	PRSS23
0	3.891674543338549	0.497	0.051	0	5	NCR1
0	3.37805973754573	0.514	0.074	0	5	HOPX
0	4.065215004775795	0.48	0.046	0	5	LINC00299
0	2.8998944204130663	0.981	0.557	0	5	CD247
0	4.139056936056835	0.45	0.041	0	5	CLIC3
0	4.275731885033522	0.43	0.03	0	5	PDGFD
0	4.19453154924051	0.426	0.03	0	5	ADGRG1
0	3.6898693552790713	0.452	0.059	0	5	IL12RB2
0	4.239516370423268	0.426	0.038	0	5	CX3CR1
0	5.5056501459526554	0.38	0.013	0	5	PTGDR
0	4.224449989816325	0.404	0.047	0	5	FEZ1
0	7.516661153438097	0.36	0.008	0	5	LINGO2
0	5.295110342540924	0.34	0.012	0	5	KIR2DS4
0	3.7546712863432794	0.348	0.032	0	5	ST8SIA6
0	4.504628439096518	0.33	0.019	0	5	IFNG
0	5.372188015933169	0.319	0.012	0	5	XCL2
0	5.271633269385134	0.313	0.014	0	5	ATP9A
0	4.08967502936467	0.316	0.022	0	5	FCRL6
0	5.313471777798879	0.3	0.012	0	5	B3GNT7
0	4.667511808001278	0.299	0.014	0	5	CD160
0	4.623898688772014	0.277	0.016	0	5	KLRC1
0	8.631979403137922	0.261	0.002	0	5	ZMAT4
0	6.505390434569001	0.262	0.004	0	5	RNF165
0	5.031170873749343	0.258	0.011	0	5	KIR2DL1
2e-291	2.748990003667606	0.881	0.372	5.38136e-302	5	CARD11
6.610707e-301	3.407148287860972	0.547	0.107	1.80009552585e-296	5	CD244
1.3441372599999999e-291	4.0558472826771155	0.323	0.028	3.660085756581e-295	5	ADGRG5
9.8752909904e-297	4.478538497501591	0.377	0.043	2.6890417366827675e-291	5	ANKRD20A11P
7.673810173512e-295	3.461211543494336	0.438	0.062	2.0895785102473263e-291	5	PAFAH2
4.544190627633847e-291	2.362519847883652	0.971	0.918	1.237383107904697e-292	5	GNG2
2.9344694591101365e-291	4.299233529808362	0.27	0.018	7.990560337156903e-292	5	KIR3DL2
5.039982951425632e-292	3.348470456070478	0.617	0.148	1.3723873576731996e-291	5	CD38
3.818873627597255e-292	1.5884597425494766	0.988	0.912	1.0398792887947324e-291	5	RAB8B
2.9807209740401655e-291	2.38473728220843	0.902	0.464	8.116503212311371e-292	5	BHLHE40
1.4081580763722998e-288	2.2643360453586228	0.803	0.261	3.834414441961773e-284	5	TXK
1.3707585327603267e-286	2.248868014300823	0.866	0.343	3.7325754847063695e-282	5	NFATC2
6.471199583023222e-285	2.010767639140848	0.943	0.617	1.7621076464572233e-280	5	EFHD2
4.1034118573799164e-282	2.273371162977625	0.927	0.516	1.1173590487645511e-277	5	AOAH
7.895286411037366e-281	2.0204207573026944	0.985	0.613	2.1498864897254753e-276	5	STAT4
2.1612280579629734e-279	3.298868147133126	0.476	0.086	5.885024001833178e-275	5	YPEL1
2.424499637229998e-279	2.503220604788053	0.804	0.354	6.601912512177285e-275	5	APMAP
4.1870365314656765e-274	1.9818792360837711	0.929	0.62	1.1401300475181036e-269	5	RUNX3
4.865376939388056e-271	2.211677820644437	0.919	0.588	1.3248421405953676e-266	5	GNPTAB
1.3184791239049794e-266	3.7530916422117873	0.306	0.031	3.590218654393259e-262	5	AKAP5
7.202013559805381e-265	1.6078528312769014	0.988	0.905	1.9611082923350053e-260	5	UTRN
9.458148813670225e-264	1.7970461319695876	0.984	0.672	2.5754539219624016e-259	5	PRKCH
3.8616904921397905e-262	3.34162635838676	0.563	0.132	1.0515383210096647e-257	5	PHLDB2
2.177993153670917e-261	3.582362592638638	0.349	0.044	5.930675357445907e-257	5	LINC02384
5.197194964536967e-261	2.0772269305604345	0.938	0.613	1.4151961888434163e-256	5	ARAP2
9.70678505142722e-257	2.0607823858575345	0.802	0.277	2.643157569503632e-252	5	ABCB1
1.1169395537114447e-256	1.137019788296771	0.999	0.989	3.041426404756264e-252	5	JAK1
2.1417136085870724e-256	2.656155543732192	0.31	0.032	5.831886156182598e-252	5	KLRC2
3.8844915932719935e-250	3.227061942511624	0.401	0.064	1.057747060847964e-245	5	SLFN13
9.733070361860482e-249	3.7747958357171254	0.293	0.031	2.6503150595346087e-244	5	AKR1C3
6.1544927198424935e-248	1.8803911409313951	0.919	0.53	1.675868367613111e-243	5	SYNE2
1.4450300725948069e-245	2.189074957434857	0.823	0.401	3.934816887675659e-241	5	ITGAL
1.494580093815067e-245	3.723750749966188	0.277	0.027	4.069741595458427e-241	5	SLCO4C1
4.537959432947496e-239	3.4701945504233827	0.407	0.072	1.2356863535916039e-234	5	OSBPL5
1.5557148529988125e-237	2.3518192180221447	0.775	0.34	4.236211544715763e-233	5	CD7
1.678672519364346e-237	1.6840545852865072	0.965	0.819	4.571025270229111e-233	5	HELZ
8.596315161411481e-234	2.400049652772424	0.734	0.295	2.3407766184523473e-229	5	GZMM
6.720786908533072e-231	1.6027690789536764	0.982	0.85	1.8300702751935544e-226	5	PIP4K2A
2.1811602803668934e-230	4.811358380362005	0.287	0.033	5.9392994434390476e-226	5	CCL3
1.5604395414188013e-229	2.019043366091501	0.852	0.396	4.2490768712833973e-225	5	PTPN12
1.6372480935785077e-220	1.523534733920336	0.959	0.84	4.45822655881428e-216	5	LITAF
2.132009151031581e-218	3.019100316855128	0.456	0.099	5.805460918258995e-214	5	ATP8B4
6.524438326576733e-217	2.088401879728318	0.767	0.313	1.776604556326845e-212	5	SLFN12L
1.1659157481607971e-216	2.799621052903826	0.614	0.206	3.1747885822418507e-212	5	AXIN1
2.4879390714188444e-216	2.2691469124989143	0.77	0.31	6.774658091473516e-212	5	SYTL2
1.1171803329946429e-215	2.476895648333999	0.723	0.296	3.0420820467444144e-211	5	CD226
1.9915108159092207e-215	1.5659425480128628	0.941	0.771	5.422883951720809e-211	5	TRAPPC10
3.4670997219705346e-215	2.057045944948232	0.886	0.62	9.440912542925765e-211	5	AKNA
4.291346245830381e-215	2.816132013810538	0.427	0.085	1.1685335827396128e-210	5	CHST12
1.5645900085968624e-211	3.5315867045915725	0.463	0.113	4.2603785934092565e-207	5	IGFBP7
3.4791462355489054e-209	1.7029156863292474	0.931	0.556	9.473715199399671e-205	5	VAV3
6.840076450464414e-209	2.415266826594867	0.58	0.176	1.862552817461461e-204	5	APOBEC3G
4.130572229885112e-207	1.5915474345897287	0.958	0.669	1.1247548181977155e-202	5	CBLB
2.547032511035957e-206	2.7363411058967984	0.487	0.121	6.935569527550908e-202	5	LLGL2
3.158066977438336e-203	1.786785585568897	0.914	0.623	8.59941637956459e-199	5	PPP3CC
1.698278321535803e-201	2.4055970289741015	0.799	0.445	4.6244118695419914e-197	5	EPG5
2.3790656373910387e-200	1.1288166916089923	0.994	0.979	6.478195730615799e-196	5	ARID4B
1.346182178883966e-197	2.5117736685246803	0.83	0.562	3.6656540731010413e-193	5	OTULIN
1.702208817027228e-197	2.0705464107177707	0.902	0.577	4.635114608765144e-193	5	CD69
2.1702243381836347e-192	1.337102445611297	0.973	0.825	5.909520872874037e-188	5	CDK17
1.414605911455349e-191	1.6787830290132033	0.907	0.648	3.8519718968929157e-187	5	IGF2R
2.8145492627198965e-191	1.6543978383296047	0.921	0.686	7.664017642386275e-187	5	NCOA1
3.082273133978336e-190	1.766884415476015	0.832	0.437	8.393029743823009e-186	5	PTPN4
2.5915021319916996e-189	1.639777826448846	0.836	0.424	7.056660305413399e-185	5	OPTN
7.35383776972679e-187	4.033794128677707	0.27	0.037	2.002450024696605e-182	5	NME8
8.946101824517046e-186	1.8394662331331868	0.97	0.92	2.436023526815991e-181	5	NFKB1
4.14019197422653e-185	1.8649265573766225	0.808	0.453	1.1273742745818834e-180	5	APOL6
7.071568941842801e-185	1.8031502012892304	0.861	0.578	1.9255882228637938e-180	5	SPPL2A
1.1204944224659949e-184	1.742456167208952	0.814	0.442	3.0511063123749025e-180	5	CTSC
1.358349352622496e-184	1.504769919912859	0.944	0.591	3.6987852871910537e-180	5	PPP1R16B
4.0241043026250603e-184	1.3895200756736048	0.953	0.813	1.095763601604804e-179	5	MACF1
2.0750706213456406e-183	1.353809710371015	0.955	0.839	5.6504173019241814e-179	5	RNF213
2.81332798685483e-182	2.511145962215154	0.618	0.233	7.660692108205702e-178	5	TSPOAP1-AS1
3.6450959660395144e-181	2.23309118456538	0.713	0.365	9.925596315525604e-177	5	ABHD17A
9.410978622213675e-180	2.7704041266919575	0.359	0.07	2.5626094788287836e-175	5	F2R
5.315411931120913e-179	2.648862001344632	0.432	0.106	1.4473866688442242e-174	5	SH2D2A
4.5020413187570865e-177	2.8786667007055877	0.382	0.082	1.2259058510975552e-172	5	PRR5L
1.7412477337224732e-175	1.300083055311156	0.995	0.924	4.7414175789262925e-171	5	FYN
3.620616015489375e-175	3.5468935081306983	0.325	0.058	9.858937410177572e-171	5	S100B
8.456502312114035e-174	0.8596998855533258	0.995	0.988	2.30270557958865e-169	5	RBM39
1.3893099004249491e-173	2.2622642111046134	0.718	0.337	3.783090858857134e-169	5	STK39
1.6178899693640987e-172	1.5412130521676148	0.946	0.738	4.405514386578442e-168	5	SYTL3
3.555149244708714e-171	4.3360708379805155	0.317	0.06	9.680671393341822e-167	5	GNAL
9.171962048074582e-170	2.7939299973962006	0.507	0.163	2.4975252656907096e-165	5	CMC1
1.318147991063855e-168	1.3654072673587256	0.964	0.573	3.589316979666878e-164	5	RORA
9.077617691733712e-168	2.527776572777686	0.631	0.257	2.4718352974590894e-163	5	RAP1GAP2
2.1979540658658496e-164	2.948554605904892	0.26	0.038	5.98502892135271e-160	5	EOMES
8.931909220531618e-164	2.634323131688909	0.312	0.056	2.43215888075076e-159	5	FCRL3
3.081017952258176e-163	2.106571883252159	0.67	0.284	8.389611883999018e-159	5	ATP2B4
7.12005048489326e-163	2.47620594516058	0.562	0.204	1.9387897470364348e-158	5	BCR
5.849404320416588e-160	2.8341533048033716	0.31	0.057	1.5927927964494361e-155	5	NCR3
6.146528959675906e-160	1.0726390936114714	0.964	0.92	1.6736998357197484e-155	5	SEPTIN7
2.5235833469840494e-158	3.5343986644591845	0.268	0.044	6.871717453837568e-154	5	ST3GAL4
3.5962476030726403e-158	1.2534072921784267	0.958	0.764	9.792582223166796e-154	5	IQGAP2
3.371001944021172e-157	1.5796328498896084	0.826	0.449	9.179238293569651e-153	5	IKZF3
1.5675959881891715e-153	1.755597688776029	0.763	0.416	4.2685638758391135e-149	5	DIP2A
2.7544860899972875e-152	2.7094256789354527	0.282	0.048	7.500465623062617e-148	5	KLRC4
5.282685893242134e-151	2.033392532680913	0.735	0.426	1.438475368729833e-146	5	DUSP10
5.291298126135452e-151	1.750075628314953	0.819	0.561	1.4408204797466827e-146	5	IFITM1
1.1018595592783471e-147	1.1900084849136314	0.963	0.87	3.000363579914939e-143	5	IRF1
2.4037697902111385e-147	1.168748493731916	0.95	0.829	6.54546513874493e-143	5	RNF19A
8.84160929853e-147	1.5233024476712198	0.886	0.698	2.4075702119897195e-142	5	ADGRE5
4.734400070676221e-145	2.157042933341723	0.637	0.296	1.2891771392451356e-140	5	GSAP
1.2320090466634734e-144	2.4505939813317483	0.457	0.141	3.3547606340646388e-140	5	ZNF600
1.2552402232996454e-143	1.3482888863220857	0.917	0.571	3.418019128044936e-139	5	SKAP1
7.70747964037108e-143	1.3296861316603437	0.888	0.691	2.0987467060730446e-138	5	HIPK1
8.261402321556422e-142	1.5540191825593848	0.804	0.498	2.249579852159813e-137	5	PLAC8
1.692157751009945e-141	1.2714058339971668	0.903	0.775	4.607745556000081e-137	5	CLEC2B
7.739952125194273e-140	1.949286911517973	0.567	0.219	2.1075889636904015e-135	5	ITGAM
1.725790585665454e-139	2.0877246691805436	0.624	0.314	4.6993277647670325e-135	5	ARHGAP9
2.458944128325855e-139	1.3000824058465503	0.857	0.672	6.695704861431303e-135	5	TAPBP
4.485799396127773e-139	1.4822976716880198	0.819	0.438	1.221483175565593e-134	5	MTSS1
9.206887568513527e-139	0.8152067443137727	0.993	0.995	2.507035484906234e-134	5	KMT2E
1.3068005187802754e-138	1.1220767677970778	0.975	0.705	3.558417812638692e-134	5	SLC38A1
1.364934021421403e-138	1.5111074400629052	0.752	0.356	3.71671534033048e-134	5	AUTS2
6.7057439317326e-138	1.4289778381476663	0.927	0.726	1.8259740726107868e-133	5	PITPNC1
1.520797960473336e-137	3.2188408002208897	0.262	0.048	4.141132846368896e-133	5	RHOBTB3
2.8493593225896795e-136	1.088850364545375	0.938	0.87	7.758805435411694e-132	5	MSN
1.418506750219273e-134	1.112743186888156	0.96	0.916	3.862593880847082e-130	5	REL
2.80176680057762e-134	1.0713024542551923	0.953	0.893	7.629210997972862e-130	5	PLCG2
6.356694222537171e-133	1.0817910958797188	0.96	0.829	1.730927836796872e-128	5	PARP8
3.2808356601991166e-132	1.8066560679182475	0.595	0.255	8.933715502722196e-128	5	ZAP70
4.0072446899098917e-132	1.0108663611463635	0.965	0.933	1.0911727290624638e-127	5	LCP1
5.193635484352196e-132	2.0481093393700265	0.577	0.256	1.4142269423891035e-127	5	NFKBIB
7.606922729562621e-132	1.111422789705334	0.936	0.855	2.0713650592599014e-127	5	LSM14A
6.91876057182559e-131	2.5017423474987557	0.381	0.106	1.883978503708109e-126	5	USP28
1.188597111814705e-130	1.8134797816024115	0.699	0.401	3.236549935471443e-126	5	ARPC5L
